GEOID,DU_WeightedFrequency,StdErrWgtFreq,MOE_freq,DUpercent_prevalenceinPUMA,StdErrofRowPercent,MOE_percent,CV_Percent,Poordu_WeightedFrequency,Poordu_StdErrWgtFreq,Poordu_MOE_freq,Poordu_percent,Poordu_StdErrofRowPercent,Poordu_MOE_percent,Poordu_CV_Percent,Renter_DU_WeightedFrequency,Renter_StdErrWgtFreq,Renter_MOE_freq,Renter_percent,Renter_StdErrofRowPercent,Renter_MOE_percent,Renter_CV_Percent,White_DU_WeightedFrequency,White_StdErrWgtFreq,White_MOE_freq,White_percent,White_StdErrofRowPercent,White_MOE_percent,White_CV_Percent,Black_DU_WeightedFrequency,Black_StdErrWgtFreq,Black_MOE_freq,Black_percent,Black_StdErrofRowPercent,Black_MOE_percent,Black_CV_Percent,AIAN_DU_WeightedFrequency,AIAN_StdErrWgtFreq,AIAN_MOE_freq,AIAN_percent,AIAN_StdErrofRowPercent,AIAN_MOE_percent,AIAN_CV_Percent,Asian_DU_WeightedFrequency,Asian_StdErrWgtFreq,Asian_MOE_freq,Asian_percent,Asian_StdErrofRowPercent,Asian_MOE_percent,Asian_CV_Percent,NHOPI_DU_WeightedFrequency,NHOPI_StdErrWgtFreq,NHOPI_MOE_freq,NHOPI_percent,NHOPI_StdErrofRowPercent,NHOPI_MOE_percent,NHOPI_CV_Percent,Hispanic_DU_WeightedFrequency,Hispanic_StdErrWgtFreq,Hispanic_MOE_freq,Hispanic_percent,Hispanic_StdErrofRowPercent,Hispanic_MOE_percent,Hispanic_CV_Percent,Other_DU_WeightedFrequency,Other_StdErrWgtFreq,Other_MOE_freq,Other_percent,Other_StdErrofRowPercent,Other_MOE_percent,Other_CV_Percent,Multi_DU_WeightedFrequency,Multi_StdErrWgtFreq,Multi_MOE_freq,Multi_percent,Multi_StdErrofRowPercent,Multi_MOE_percent,Multi_CV_Percent,White_Poordu_WeightedFrequency,White_Poordu_StdErrWgtFreq,White_Poordu_MOE_freq,White_Poordu_percent,White_Poordu_StdErrofRowPercent,White_Poordu_MOE_percent,White_Poordu_CV_Percent,Black_Poordu_WeightedFrequency,Black_Poordu_StdErrWgtFreq,Black_Poordu_MOE_freq,Black_Poordu_percent,Black_Poordu_StdErrofRowPercent,Black_Poordu_MOE_percent,Black_Poordu_CV_Percent,AIAN_Poordu_WeightedFrequency,AIAN_Poordu_StdErrWgtFreq,AIAN_Poordu_MOE_freq,AIAN_Poordu_percent,AIAN_Poordu_StdErrofRowPercent,AIAN_Poordu_MOE_percent,AIAN_Poordu_CV_Percent,Asian_Poordu_WeightedFrequency,Asian_Poordu_StdErrWgtFreq,Asian_Poordu_MOE_freq,Asian_Poordu_percent,Asian_Poordu_StdErrofRowPercent,Asian_Poordu_MOE_percent,Asian_Poordu_CV_Percent,NHOPI_Poordu_WeightedFrequency,NHOPI_Poordu_StdErrWgtFreq,NHOPI_Poordu_MOE_freq,NHOPI_Poordu_percent,NHOPI_Poordu_StdErrofRowPercent,NHOPI_Poordu_MOE_percent,NHOPI_Poordu_CV_Percent,Hisp_Poordu_WeightedFrequency,Hisp_Poordu_StdErrWgtFreq,Hisp_Poordu_MOE_freq,Hisp_Poordu_percent,Hisp_Poordu_StdErrofRowPercent,Hisp_Poordu_MOE_percent,Hisp_Poordu_CV_Percent,Other_Poordu_WeightedFrequency,Other_Poordu_StdErrWgtFreq,Other_Poordu_MOE_freq,Other_Poordu_percent,Other_Poordu_StdErrofRowPercent,Other_Poordu_MOE_percent,Other_Poordu_CV_Percent,Multi_Poordu_WeightedFrequency,Multi_Poordu_StdErrWgtFreq,Multi_Poordu_MOE_freq,Multi_Poordu_percent,Multi_Poordu_StdErrofRowPercent,Multi_Poordu_MOE_percent,Multi_Poordu_CV_Percent
2902001,1469,484.99735,797.8206408,1.3184,0.3975,0.6538875,0.3015,1469,484.99735,797.8206408,4.4355,1.3006,2.139487,0.2932,884,414.3794,681.654113,1.3025,0.5504,0.905408,0.4226,177,98.22205,161.5752723,0.7256,0.3905,0.6423725,0.5382,1227,507.68002,835.1336329,1.5805,0.6058,0.996541,0.3833,,,,,,,,30,30,49.35,0.7232,0.7124,1.171898,0.985,,,,,,,,,,,,,,,,,,,,,,35,35,57.575,0.8659,0.8168,1.343636,0.9433,177,98.22205,161.5752723,4.3276,2.3276,3.828902,0.5378,1227,507.68002,835.1336329,4.5857,1.6588,2.728726,0.3617,,,,,,,,30,30,49.35,3.0519,2.9105,4.7877725,0.9537,,,,,,,,,,,,,,,,,,,,,,35,35,57.575,4.0793,3.7771,6.2133295,0.9259
2902002,1955,680.05357,1118.688123,1.1406,0.3766,0.619507,0.3302,1955,680.05357,1118.688123,7.438,2.3412,3.851274,0.3148,1579,697.99018,1148.193846,2.1553,0.8975,1.4763875,0.4164,425,205.70436,338.3836722,0.4072,0.1886,0.310247,0.4631,1333,673.12417,1107.28926,2.9335,1.4418,2.371761,0.4915,,,,,,,,13,13,21.385,0.255,0.2617,0.4304965,1.0261,,,,,,,,243,134.51659,221.2797906,2.0651,1.1286,1.856547,0.5465,,,,,,,,184,103.57675,170.3837538,1.5525,0.8294,1.364363,0.5342,425,205.70436,338.3836722,3.9254,1.7458,2.871841,0.4447,1333,673.12417,1107.28926,12.217,5.4216,8.918532,0.4438,,,,,,,,13,13,21.385,1.4239,1.3501,2.2209145,0.9482,,,,,,,,243,128.75515,211.8022218,8.0119,3.8669,6.3610505,0.4826,,,,,,,,184,103.00261,169.4392935,6.645,3.1804,5.231758,0.4786
2902101,1007,526.9878,866.894931,0.8902,0.4407,0.7249515,0.495,1007,526.9878,866.894931,11.0769,4.9171,8.0886295,0.4439,210,146.31912,240.6949524,1.1057,0.7175,1.1802875,0.6489,900,534.25114,878.8431253,0.8807,0.4966,0.816907,0.5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,77.77532,127.9404014,1.4036,0.921,1.515045,0.6562,900,534.25114,878.8431253,12.5611,6.2105,10.2162725,0.4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,76.47876,125.8075602,6.5644,4.3218,7.109361,0.6584
2902102,875,237.44473,390.5965809,0.772,0.2081,0.3423245,0.2696,875,237.44473,390.5965809,8.2198,2.332,3.83614,0.2837,404,183.46934,301.8070643,1.9534,0.9091,1.4954695,0.4654,788,242.08411,398.228361,0.7691,0.2316,0.380982,0.3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,143.115,1.0908,1.0544,1.734488,0.9667,788,242.08411,398.228361,8.8699,2.5159,4.1386555,0.2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,143.115,8.3493,6.7951,11.1779395,0.8138
2902200,1029,295.12394,485.4788813,0.8533,0.2316,0.380982,0.2715,1029,295.12394,485.4788813,6.2775,1.6891,2.7785695,0.2691,343,164.43974,270.5033723,1.2135,0.5823,0.9578835,0.4799,912,304.52023,500.9357784,0.8035,0.2605,0.4285225,0.3242,83,83,136.535,9.7647,8.6904,14.295708,0.89,,,,,,,,,,,,,,,,,,,,,,8,5.62959,9.26067555,0.3941,0.2586,0.425397,0.6561,5,5,8.225,0.6494,0.6557,1.0786265,1.0098,29,29,47.705,0.6226,0.6012,0.988974,0.9657,912,304.52023,500.9357784,5.9957,1.9703,3.2411435,0.3286,83,83,136.535,62.406,23.428,38.53906,0.3754,,,,,,,,,,,,,,,,,,,,,,8,5.2915,8.7045175,4.3956,3.9311,6.4666595,0.8943,5,0,0,100,0,0,0,29,29,47.705,3.7516,3.7029,6.0912705,0.987
2902300,670,170.91769,281.1596001,0.5779,0.1559,0.2564555,0.2697,670,170.91769,281.1596001,4.145,1.0136,1.667372,0.2445,338,151.22264,248.7612428,0.9778,0.4527,0.7446915,0.463,369,122.72618,201.8845661,0.3762,0.1153,0.1896685,0.3066,301,157.56949,259.2018111,2.9579,1.5976,2.628052,0.5401,,,,,,,,,,,,,,,,,,,,,,44,44,72.38,1.3576,1.4283,2.3495535,1.052,,,,,,,,,,,,,,,369,122.72618,201.8845661,3.2905,0.7986,1.313697,0.2427,301,156.49551,257.435114,9.811,4.4367,7.2983715,0.4522,,,,,,,,,,,,,,,,,,,,,,44,44,72.38,15.3846,18.6508,30.680566,1.2123,,,,,,,,,,,,,,
2902400,1257,348.83336,573.8308772,1.1758,0.3053,0.5022185,0.2596,1257,348.83336,573.8308772,6.5832,1.5112,2.485924,0.2296,445,244.00088,401.3814476,1.2131,0.6403,1.0532935,0.5278,878,251.13827,413.1224542,1.0068,0.2684,0.441518,0.2666,273,156.54438,257.5155051,2.6456,1.5116,2.486582,0.5714,,,,,,,,,,,,,,,,,,,,,,32,25.47548,41.9071646,0.8646,0.6293,1.0351985,0.7279,,,,,,,,106,67.08949,110.3622111,1.2911,0.6818,1.121561,0.5281,878,251.13827,413.1224542,6.4668,1.378,2.26681,0.2131,273,155.72288,256.1641376,7.3904,3.7758,6.211191,0.5109,,,,,,,,,,,,,,,,,,,,,,32,25.20141,41.45631945,4.6647,2.74,4.5073,0.5874,,,,,,,,106,66.83159,109.9379656,6.17,2.8001,4.6061645,0.4538
2902500,2264,491.57575,808.6421088,1.94,0.4024,0.661948,0.2074,2264,491.57575,808.6421088,11.0396,2.0942,3.444959,0.1897,691,305.5959,502.7052555,2.2555,0.9965,1.6392425,0.4418,2137,503.46627,828.2020142,2.0162,0.4494,0.739263,0.2229,26,26,42.77,1.3381,1.3991,2.3015195,1.0456,,,,,,,,,,,,,,,,,,,,,,73,56.63543,93.16528235,3.1781,2.5228,4.150006,0.7938,,,,,,,,101,67.02558,110.2570791,1.5234,1.0228,1.682506,0.6714,2137,503.46627,828.2020142,12.2324,2.5757,4.2370265,0.2106,26,26,42.77,3.709,3.7217,6.1221965,1.0034,,,,,,,,,,,,,,,,,,,,,,73,56.13377,92.34005165,9.7724,7.3065,12.0191925,0.7477,,,,,,,,101,67.02558,110.2570791,5.5011,3.849,6.331605,0.6997
2902600,566,170.52733,280.5174579,0.5119,0.1425,0.2344125,0.2783,566,170.52733,280.5174579,3.4399,0.8039,1.3224155,0.2337,107,42.77516,70.3651382,0.3996,0.1508,0.248066,0.3775,539,172.49513,283.7544889,0.524,0.1561,0.2567845,0.2979,,,,,,,,,,,,,,,2,2,3.29,0.4329,0.4877,0.8022665,1.1266,,,,,,,,21,15.75255,25.91294475,0.904,0.6664,1.096228,0.7372,6,6,9.87,0.6186,0.6109,1.0049305,0.9877,19,10.80344,17.7716588,0.3574,0.2037,0.3350865,0.57,539,172.49513,283.7544889,3.6629,0.9294,1.528863,0.2537,,,,,,,,,,,,,,,2,0,0,100,0,0,0,,,,,,,,21,15.44345,25.40447525,3.4202,2.1715,3.5721175,0.6349,6,6,9.87,1.3636,1.3141,2.1616945,0.9637,19,10.59588,17.4302226,1.9289,1.1462,1.885499,0.5942
2902701,1887,815.64199,1341.731074,1.1035,0.4445,0.7312025,0.4028,1887,815.64199,1341.731074,10.773,3.9121,6.4354045,0.3631,493,240.73044,396.0015738,1.4333,0.7129,1.1727205,0.4974,1811,816.72928,1343.519666,1.1397,0.4764,0.783678,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,77.315,0.8603,0.8632,1.419964,1.0033,,,,,,,,76,49.6325,81.6454625,0.9735,0.5902,0.970879,0.6063,1811,816.72928,1343.519666,10.9552,4.1027,6.7489415,0.3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,77.315,16.1512,6.8769,11.3125005,0.4258,,,,,,,,76,48.91217,80.46051965,9.1787,5.8421,9.6102545,0.6365
2902702,990,288.0439,473.8322155,0.8422,0.2317,0.3811465,0.2751,990,288.0439,473.8322155,4.124,1.1242,1.849309,0.2726,733,264.59214,435.2540703,1.2288,0.4337,0.7134365,0.3529,886,272.80474,448.7637973,0.9063,0.2729,0.4489205,0.3011,,,,,,,,10,10,16.45,2.2573,2.3855,3.9241475,1.0568,27,27,44.415,1.3126,1.388,2.28326,1.0575,,,,,,,,22,15.06178,24.7766281,0.3344,0.2525,0.4153625,0.7552,,,,,,,,67,51.35729,84.48274205,0.6788,0.4724,0.777098,0.6959,886,272.80474,448.7637973,4.7861,1.4287,2.3502115,0.2985,,,,,,,,10,10,16.45,19.6078,12.1417,19.9730965,0.6192,27,27,44.415,4.5455,5.4295,8.9315275,1.1945,,,,,,,,22,14.90576,24.5199752,1.6455,1.3402,2.204629,0.8145,,,,,,,,67,51.35729,84.48274205,2.5379,1.6839,2.7700155,0.6635
2902703,398,87.76836,144.3789522,0.3023,0.0584,0.096068,0.193,398,87.76836,144.3789522,2.776,0.6349,1.0444105,0.2287,191,82.48983,135.6957704,0.4219,0.1849,0.3041605,0.4382,343,91.13412,149.9156274,0.2973,0.0692,0.113834,0.2329,29,29,47.705,0.9428,1.0262,1.688099,1.0885,,,,,,,,,,,,,,,,,,,,,,44,30.54739,50.25045655,0.6519,0.4921,0.8095045,0.7548,,,,,,,,26,26,42.77,0.381,0.3913,0.6436885,1.027,343,91.13412,149.9156274,2.6155,0.748,1.23046,0.286,29,29,47.705,24.1667,27.7807,45.6992515,1.1495,,,,,,,,,,,,,,,,,,,,,,44,28.50965,46.89837425,11.0553,10.5485,17.3522825,0.9542,,,,,,,,26,26,42.77,3.2379,3.6323,5.9751335,1.1218
2902800,1118,275.93037,453.9054587,0.777,0.1742,0.286559,0.2242,1118,275.93037,453.9054587,4.9561,0.9631,1.5842995,0.1943,268,119.39909,196.4115031,0.6991,0.2767,0.4551715,0.3957,762,221.61356,364.5543062,0.6216,0.1683,0.2768535,0.2707,18,18,29.61,1.244,1.3064,2.149028,1.0502,10,10,16.45,1.2151,1.2145,1.9978525,0.9995,,,,,,,,,,,,,,,186,143.47075,236.0093838,1.627,1.2118,1.993411,0.7448,13,13,21.385,0.3357,0.31,0.50995,0.9232,315,175.24065,288.2708693,2.5792,1.1285,1.8563825,0.4375,762,221.61356,364.5543062,4.1774,1.0618,1.746661,0.2542,18,18,29.61,2.449,3.0598,5.033371,1.2494,10,10,16.45,11.9048,12.6566,20.820107,1.0632,,,,,,,,,,,,,,,186,143.22011,235.597081,8.0207,4.6233,7.6053285,0.5764,13,13,21.385,2.3381,2.1344,3.511088,0.9129,315,171.64948,282.3633946,11.5469,4.4889,7.3842405,0.3887
2902900,1610,389.21258,640.2546941,0.8965,0.2076,0.34150199999999997,0.2316,1610,389.21258,640.2546941,5.6592,1.2596,2.072042,0.2226,717,245.22526,403.3955527,1.2709,0.4357,0.7167265,0.3428,1289,331.71459,545.6705006,0.8549,0.2069,0.3403505,0.2421,24,24,39.48,1.0904,1.08,1.7766,0.9905,,,,,,,,6,6,9.87,0.2473,0.2616,0.430332,1.0576,,,,,,,,507,237.8574,391.275423,3.272,1.5723,2.5864335,0.4805,106,93.90877,154.4799267,2.4982,2.1501,3.5369145,0.8607,185,84.21486,138.5334447,1.104,0.468,0.76986,0.4239,1289,331.71459,545.6705006,5.787,1.4116,2.322082,0.2439,24,24,39.48,3.5982,3.9407,6.4824515,1.0952,,,,,,,,6,6,9.87,1.5385,1.8682,3.073189,1.2143,,,,,,,,507,237.8574,391.275423,12.7837,5.3684,8.831018,0.4199,106,93.56495,153.91434279999999,7.5177,6.6618,10.958661,0.8861,185,84.21486,138.5334447,5.4109,2.251,3.702895,0.416
3000100,1251,462.45108,760.7320266,0.8899,0.3128,0.514556,0.3515,1251,462.45108,760.7320266,7.6725,2.6038,4.283251,0.3394,277,65.87109,108.3579431,0.8831,0.1245,0.2048025,0.141,813,342.50401,563.4190965,0.6743,0.2535,0.4170075,0.3759,,,,,,,,343,137.96014,226.9444303,3.7097,1.576,2.59252,0.4248,,,,,,,,,,,,,,,46,46,75.67,0.988,0.8293,1.3641985,0.8394,49,49,80.605,4.097,2.8297,4.6548565,0.6907,46,46,75.67,0.5616,0.5173,0.8509585,0.9212,813,342.50401,563.4190965,6.9972,2.3338,3.839101,0.3335,,,,,,,,343,137.96014,226.9444303,10.435,5.1804,8.521758,0.4964,,,,,,,,,,,,,,,46,46,75.67,5.1111,5.517,9.075465,1.0794,49,49,80.605,15.5556,2.6667,4.3867215,0.1714,46,46,75.67,4.3561,4.9171,8.0886295,1.1288
3000200,1646,206.00728,338.8819756,0.9938,0.1483,0.2439535,0.1493,1646,206.00728,338.8819756,7.6112,1.0714,1.762453,0.1408,588,349.39805,574.7597923,1.1244,0.572,0.94094,0.5087,1025,370.66427,609.7427242,0.7362,0.2786,0.458297,0.3785,,,,,,,,408,86.13362,141.6898049,4.5791,0.7555,1.2427975,0.165,,,,,,,,,,,,,,,108,94.82088,155.9803476,1.4231,1.0826,1.780877,0.7607,,,,,,,,213,106.78483,175.6610454,1.6807,0.4871,0.8012795,0.2898,1025,370.66427,609.7427242,6.7993,2.2877,3.7632665,0.3365,,,,,,,,408,86.13362,141.6898049,13.4698,3.5917,5.9083465,0.2666,,,,,,,,,,,,,,,108,94.82088,155.9803476,5.9146,3.153,5.186685,0.5331,,,,,,,,213,106.78483,175.6610454,6.8776,2.5963,4.2709135,0.3775
3000300,520,166.91016,274.5672132,0.4525,0.1882,0.309589,0.4158,520,166.91016,274.5672132,4.0407,1.8923,3.1128335,0.4683,222,222,365.19,0.8446,0.8871,1.4592795,1.0503,330,142.90206,235.0738887,0.3138,0.1564,0.257278,0.4985,,,,,,,,135,80.66598,132.6955371,8.7266,4.1634,6.848793,0.4771,,,,,,,,,,,,,,,63,51.46844,84.6655838,1.4041,1.2635,2.0784575,0.8999,55,55,90.475,3.8787,5.2043,8.5610735,1.3418,,,,,,,,330,142.90206,235.0738887,2.8246000000000002,1.404,2.30958,0.4971,,,,,,,,135,51,83.895,31.8396,3.0171,4.9631295,0.0948,,,,,,,,,,,,,,,63,51.46844,84.6655838,10.8062,12.8345,21.1127525,1.1877,55,55,90.475,30.0546,31.04,51.0608,1.0328,,,,,,,
3000400,230,186.81542,307.3113659,0.1957,0.1542,0.253659,0.7877,230,186.81542,307.3113659,1.9074,1.3454,2.213183,0.7054,156,114,187.53,0.4088,0.2476,0.407302,0.6057,200,200,329,0.1886,0.1901,0.3127145,1.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,49.35,0.4355,0.4066,0.668857,0.9336,200,200,329,1.9084,1.6721,2.7506045,0.8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,49.35,4.3732,2.9527,4.8571915,0.6752
3000500,429,179.60791,295.455012,0.2807,0.1164,0.191478,0.4145,429,179.60791,295.455012,2.6133,0.6472,1.064644,0.2477,361,181.5957,298.7249265,0.7944,0.425,0.699125,0.535,208,104.74732,172.3093414,0.1544,0.0628,0.103306,0.4067,,,,,,,,109,66.00758,108.5824691,2.2875,0.6012,0.988974,0.2628,,,,,,,,,,,,,,,112,112,184.24,1.6401,2.0039,3.2964155,1.2219,112,112,184.24,6.6627,6.1466,10.111157,0.9225,,,,,,,,208,104.74732,172.3093414,1.5754,0.5742,0.944559,0.3645,,,,,,,,109,66.00758,108.5824691,7.0825,1.8136,2.983372,0.2561,,,,,,,,,,,,,,,112,112,184.24,12.1081,11.4113,18.7715885,0.9425,112,112,184.24,32.7485,25.8674,42.551873,0.7899,,,,,,,
3000600,1902,513.79763,845.1971014,1.4764,0.4595,0.7558775,0.3112,1902,513.79763,845.1971014,10.931,2.5399,4.1781355,0.2324,1355,494.17912,812.9246524,3.8922,1.4519,2.3883755,0.373,1043,632.07832,1039.768836,0.9553,0.6245,1.0273025,0.6538,,,,,,,,729,281.95212,463.8112374,7.5147,2.5263,4.1557635,0.3362,,,,,,,,,,,,,,,,,,,,,,47,47,77.315,3.2936,3.5441,5.8300445,1.076,83,83,136.535,1.1224,1.1317,1.8616465,1.0083,1043,632.07832,1039.768836,9.4321,5.2246,8.594467,0.5539,,,,,,,,729,281.95212,463.8112374,16.5494,5.3964,8.877078,0.3261,,,,,,,,,,,,,,,,,,,,,,47,47,77.315,14.7799,12.4262,20.441099,0.8408,83,83,136.535,5.7439,2.6911,4.4268595,0.4685
3000700,1762,662.70431,1090.14859,1.188,0.3451,0.5676895,0.2905,1762,662.70431,1090.14859,9.0082,2.532,4.16514,0.2811,631,260.43809,428.4206581,1.8593,0.7582,1.247239,0.4078,249,108.67842,178.7760009,0.2144,0.1073,0.1765085,0.5006,,,,,,,,1388,758.01781,1246.939297,6.5216,3.1155,5.1249975,0.4777,,,,,,,,,,,,,,,118,106.22617,174.7420497,1.9005,1.8469,3.0381505,0.9718,46,46,75.67,2.2126,0.9181,1.5102745,0.4149,79,67.35726,110.8026927,1.0169,0.9953,1.6372685,0.9788,249,108.67842,178.7760009,2.5215,1.1942,1.964459,0.4736,,,,,,,,1388,758.01781,1246.939297,17.2809,6.6911,11.0068595,0.3872,,,,,,,,,,,,,,,118,106.22617,174.7420497,7.7888,8.0889,13.3062405,1.0385,46,46,75.67,40,8.3478,13.732131,0.2087,79,67.35726,110.8026927,5.2249,5.4523,8.9690335,1.0435
3000800,309,195.85964,322.1891078,0.2883,0.1505,0.2475725,0.5218,309,195.85964,322.1891078,2.7589,1.3648,2.245096,0.4947,148,96.76776,159.1829652,0.4631,0.2585,0.4252325,0.5581,271,204.58983,336.5502704,0.2949,0.1987,0.3268615,0.6739,,,,,,,,38,38,62.51,0.9979,1.0769,1.7715005,1.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,204.58983,336.5502704,3.2136,2.1986,3.616697,0.6842,,,,,,,,38,38,62.51,5.3977,7.4218,12.208861,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100100,589,226.78845,373.0670003,0.5762,0.1737,0.2857365,0.3014,589,226.78845,373.0670003,5.5129,1.8529,3.0480205,0.3361,403,242.39018,398.7318461,1.5263,0.6412,1.054774,0.4201,455,223.70919,368.0016176,0.5212,0.2218,0.364861,0.4255,,,,,,,,,,,,,,,8,8,13.16,1.0914,1.0686,1.757847,0.9791,,,,,,,,142,97.21317,159.9156647,1.0704,0.613,1.008385,0.5727,,,,,,,,126,100.004,164.50658,1.7131,1.013,1.666385,0.5913,455,223.70919,368.0016176,5.655,2.6904,4.425708,0.4758,,,,,,,,,,,,,,,8,8,13.16,9.1954,12.3187,20.2642615,1.3397,,,,,,,,142,97.21317,159.9156647,6.5619,3.1374,5.161023,0.4781,,,,,,,,126,98.77247,162.4807132,11.7757,6.8747,11.3088815,0.5838
3100200,1244,467.06231,768.3175,0.6905,0.163,0.268135,0.236,1244,467.06231,768.3175,7.5057,1.8282,3.007389,0.2436,550,243.0539,399.8236655,1.2281,0.3806,0.626087,0.3099,739,351.82865,578.7581293,0.5292,0.2055,0.3380475,0.3882,,,,,,,,216,104.91139,172.5792366,3.6096,1.0831,1.7816995,0.3,,,,,,,,,,,,,,,429,252.32241,415.0703645,1.3531,0.7241,1.1911445,0.5352,162,162,266.49,1.4694,1.4322,2.355969,0.9747,127,121.09913,199.2080689,0.6506,0.6231,1.0249995,0.9577,739,351.82865,578.7581293,6.4395,2.7921,4.5930045,0.4336,,,,,,,,216,104.91139,172.5792366,20.2817,7.2429,11.9145705,0.3571,,,,,,,,,,,,,,,429,252.32241,415.0703645,10.3523,4.0304,6.630008,0.3893,162,162,266.49,18.6851,20.163,33.168135,1.0791,127,120.84701,198.7933315,4.6249,3.3071,5.4401795,0.7151
3100300,576,351.00085,577.3963983,0.534,0.2822,0.464219,0.5285,576,351.00085,577.3963983,6.3485,3.4604,5.692358,0.5451,179,121.97787,200.6535962,0.64,0.3679,0.6051955,0.5748,215,116.42079,191.5121996,0.2515,0.1173,0.1929585,0.4663,119,119,195.755,5.494,5.2961,8.7120845,0.964,,,,,,,,240,240,394.8,27.5862,18.5845,30.5715025,0.6737,,,,,,,,301,188.34914,309.8343353,1.4257,0.7604,1.250858,0.5334,2,2,3.29,0.0188,0.0183,0.0301035,0.9767,,,,,,,,215,116.42079,191.5121996,3.6453,1.8545,3.0506525,0.5087,119,119,195.755,15.1015,7.4929,12.3258205,0.4962,,,,,,,,240,240,394.8,59.7015,11.5524,19.003698,0.1935,,,,,,,,301,188.34914,309.8343353,12.331,7.6912,12.652024,0.6237,2,2,3.29,0.2688,0.2843,0.4676735,1.0577,,,,,,,
3100400,538,162.29356,266.9729062,0.5394,0.0998,0.164171,0.185,538,162.29356,266.9729062,4.4419,0.9613,1.5813385,0.2164,266,121.41829,199.7330871,0.9735,0.3934,0.647143,0.4041,306,174.02069,286.2640351,0.3656,0.1929,0.3173205,0.5276,,,,,,,,4,4,6.58,0.9029,0.7885,1.2970825,0.8732,,,,,,,,,,,,,,,226,132.60468,218.1346986,1.551,0.7979,1.3125455,0.5144,213,136.09776,223.8808152,3.3692,1.3726,2.257927,0.4074,15,12.75147,20.97616815,0.2198,0.1857,0.3054765,0.8447,306,174.02069,286.2640351,3.2426,1.702,2.79979,0.5249,,,,,,,,4,4,6.58,6.0606,7.9842,13.134009,1.3174,,,,,,,,,,,,,,,226,127.23404,209.2999958,8.6194,5.0118,8.244411,0.5815,213,124.6582,205.062739,20.4611,6.4454,10.602683,0.315,15,12.64911,20.80778595,1.3928,1.2201,2.0070645,0.8761
3100500,181,79.40907,130.6279202,0.1611,0.0603,0.0991935,0.3744,181,79.40907,130.6279202,1.6308,0.5085,0.8364825,0.3118,84,56.81549,93.46148105,0.2877,0.1642,0.270109,0.5708,157,72.58788,119.4070626,0.1575,0.061,0.100345,0.3872,2,2,3.29,0.2829,0.3467,0.5703215,1.2256,,,,,,,,,,,,,,,,,,,,,,15,15,24.675,0.1425,0.1403,0.2307935,0.984,,,,,,,,22,14,23.03,0.3811,0.2576,0.423752,0.676,157,72.58788,119.4070626,1.7209,0.5877,0.9667665,0.3415,2,0,0,15.3846,0,0,0,,,,,,,,,,,,,,,,,,,,,,15,15,24.675,0.8233,0.9696,1.594992,1.1778,,,,,,,,22,12.80625,21.06628125,2.3991,2.3691,3.8971695,0.9875
3100600,626,137.81437,226.7046387,0.4731,0.1131,0.1860495,0.239,626,137.81437,226.7046387,5.3123,1.3345,2.1952525,0.2512,351,150.07798,246.8782771,1.172,0.4228,0.695506,0.3608,603,123.65193,203.4074249,0.5001,0.1172,0.192794,0.2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,103.96634,171.0246293,1.4662,0.9462,1.556499,0.6454,,,,,,,,23,23,37.835,0.3158,0.2988,0.491526,0.9463,603,123.65193,203.4074249,5.6376,1.452,2.38854,0.2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,102.13227,168.0075842,12.6005,4.9995,8.2241775,0.3968,,,,,,,,23,23,37.835,3.1768,3.4222,5.629519,1.0772
3100701,211,69.08111,113.638426,0.1987,0.0768,0.126336,0.3864,211,69.08111,113.638426,2.5036,1.1005,1.8103225,0.4396,106,59.24863,97.46399635,0.498,0.3266,0.537257,0.6558,107,69.35849,114.0947161,0.1121,0.0724,0.119098,0.6453,,,,,,,,,,,,,,,32,32,52.64,10.5611,13.0318,21.437311,1.2339,,,,,,,,90,60.3788,99.323126,1.0567,0.7652,1.258754,0.7241,,,,,,,,72,56.87882,93.5656589,1.184,1.0041,1.6517445,0.8481,107,69.35849,114.0947161,1.4799,1.0851,1.7849895,0.7332,,,,,,,,,,,,,,,32,32,52.64,31.6832,43.2899,71.2118855,1.3663,,,,,,,,90,60.3788,99.323126,7.7519,5.2379,8.6163455,0.6757,,,,,,,,72,56.87882,93.5656589,8.6747,6.6078,10.869831,0.7617
